FIPS State Code,FIPS County Code,year,measure_1_value,measure_2_value,measure_3_value,measure_4_value,measure_5_value,measure_7_value,measure_9_value,measure_11_value,measure_14_value,measure_15_value,measure_21_value,measure_23_value,measure_24_value,measure_36_value,measure_37_value,measure_39_value,measure_42_value,measure_43_value,measure_44_value,measure_45_value,measure_49_value,measure_50_value,measure_51_value,measure_52_value,measure_53_value,measure_54_value,measure_55_value,measure_56_value,measure_57_value,measure_58_value,measure_59_value,measure_60_value,measure_61_value,measure_62_value,measure_63_value,measure_65_value,measure_67_value,measure_69_value,measure_70_value,measure_80_value,measure_81_value,measure_82_value,measure_83_value,measure_85_value,measure_86_value,measure_88_value,measure_122_value,measure_124_value,measure_125_value,measure_126_value,measure_127_value,measure_128_value,measure_129_value,measure_131_value,measure_132_value,measure_133_value,measure_134_value,measure_135_value,measure_136_value,measure_137_value,measure_138_value,measure_139_value,measure_140_value,measure_141_value,measure_142_value,measure_143_value,measure_144_value,measure_145_value,measure_146_value,measure_148_value,measure_149_value,measure_6_value,measure_8_value,measure_10_value,measure_13_value,measure_16_value,measure_17_value,measure_18_value,measure_19_value,measure_20_value,measure_25_value,measure_26_value,measure_27_value,measure_31_value,measure_32_value,measure_35_value,measure_47_value,measure_97_value,measure_99_value,measure_103_value,measure_104_value,measure_105_value,measure_106_value,measure_107_value,measure_108_value,measure_116_value,measure_117_value,measure_118_value,measure_119_value,measure_120_value,measure_121_value,measure_123_value,measure_1_numerator,measure_2_numerator,measure_3_numerator,measure_4_numerator,measure_5_numerator,measure_7_numerator,measure_9_numerator,measure_11_numerator,measure_14_numerator,measure_15_numerator,measure_21_numerator,measure_23_numerator,measure_24_numerator,measure_36_numerator,measure_37_numerator,measure_39_numerator,measure_42_numerator,measure_43_numerator,measure_44_numerator,measure_45_numerator,measure_49_numerator,measure_50_numerator,measure_51_numerator,measure_52_numerator,measure_53_numerator,measure_54_numerator,measure_55_numerator,measure_56_numerator,measure_57_numerator,measure_58_numerator,measure_59_numerator,measure_60_numerator,measure_61_numerator,measure_62_numerator,measure_63_numerator,measure_65_numerator,measure_67_numerator,measure_69_numerator,measure_70_numerator,measure_80_numerator,measure_81_numerator,measure_82_numerator,measure_83_numerator,measure_85_numerator,measure_86_numerator,measure_88_numerator,measure_122_numerator,measure_124_numerator,measure_125_numerator,measure_126_numerator,measure_127_numerator,measure_128_numerator,measure_129_numerator,measure_131_numerator,measure_132_numerator,measure_133_numerator,measure_134_numerator,measure_135_numerator,measure_136_numerator,measure_137_numerator,measure_138_numerator,measure_139_numerator,measure_140_numerator,measure_141_numerator,measure_142_numerator,measure_143_numerator,measure_144_numerator,measure_145_numerator,measure_146_numerator,measure_148_numerator,measure_149_numerator,measure_6_numerator,measure_8_numerator,measure_10_numerator,measure_13_numerator,measure_16_numerator,measure_17_numerator,measure_18_numerator,measure_19_numerator,measure_20_numerator,measure_25_numerator,measure_26_numerator,measure_27_numerator,measure_31_numerator,measure_32_numerator,measure_35_numerator,measure_47_numerator,measure_97_numerator,measure_99_numerator,measure_103_numerator,measure_104_numerator,measure_105_numerator,measure_106_numerator,measure_107_numerator,measure_108_numerator,measure_116_numerator,measure_117_numerator,measure_118_numerator,measure_119_numerator,measure_120_numerator,measure_121_numerator,measure_123_numerator,measure_1_denominator,measure_2_denominator,measure_3_denominator,measure_4_denominator,measure_5_denominator,measure_7_denominator,measure_9_denominator,measure_11_denominator,measure_14_denominator,measure_15_denominator,measure_21_denominator,measure_23_denominator,measure_24_denominator,measure_36_denominator,measure_37_denominator,measure_39_denominator,measure_42_denominator,measure_43_denominator,measure_44_denominator,measure_45_denominator,measure_49_denominator,measure_50_denominator,measure_51_denominator,measure_52_denominator,measure_53_denominator,measure_54_denominator,measure_55_denominator,measure_56_denominator,measure_57_denominator,measure_58_denominator,measure_59_denominator,measure_60_denominator,measure_61_denominator,measure_62_denominator,measure_63_denominator,measure_65_denominator,measure_67_denominator,measure_69_denominator,measure_70_denominator,measure_80_denominator,measure_81_denominator,measure_82_denominator,measure_83_denominator,measure_85_denominator,measure_86_denominator,measure_88_denominator,measure_122_denominator,measure_124_denominator
55,101,2018,6877.0984355,0.1418249994,0.0800220465,0.0004664753,46.43,0.9050958392,0.1632715483,0.317,30.240360311,2.7086046513,0.8167768421,0.0511194292,0.201,3.6998603302,0.0779628861,9.370307983,3.5540782194,209.70339265,4.2369432874,495,0.2358073652,0.7401377583,195140,0.2351388747,0.1554371221,0.1115660551,0.0059751973,0.1290509378,0.5057855898,0.122779006,0.0159558163,0.09,125.1,0.00118889,56246,0.4789826431,0.8339498879,0.6341313037,0.23,0.0007225582,0.0138003485,0.3733947546,0.0832537504,0.0672075165,9666.73,0.0006354412,0.0358445479,1,11,0.7239366609,347.2,60.865911858,7.8972182933,0.0005739469,0.9002241464,8,0.4,66.65155898,0.1541022909,0.329,19.303601232,0.11,9.6370719705,52.112148464,47.280156675,0.3632486408,0.1092645332,0.1099465872,8,8.2032687975,0.1599,0.2751278342,22986,0.1242813839,32709,27506,13528,59.44062523,830.4,49,96729,21933,31525,28380,16706,98544,0.0257952784,0,505.1,0.7378,967.3,144.3,955,75.8,1215,0.3876491956,375,0.136,7.7,0.2798187522,,0.2911955109,2216,,9292,91,,,,45642,1316,37,1939.845,5094,9037,,1315,128,,409.33333333,105788,966,,,,,,21771,1166,25183,,23992,2915,12956,203,232,,13936,75520,29827,33114,141,2693,17184,16268.448863,10844,,124,1710,,,141269,2355,113,134,112,175911,0.0832537504,30,650,11570,,113,21480,188,,,,,,,80,3435,,,1189,,,,34750,4864,287,,,,,,,,,5689,,1887,845,2017,65,,747,,25798,357,8028,,23975,547463,,116118,195080,14154.8,2139,,143981.07256,43518,1366017,2375,99649,,,16867,1366017,,195196.33333,24968,195163,,1597,,,,195140,195140,195140,,195408,182692,143955.55556,162267,195140,,29095,90557,47036,143973.91304,195140,195140,46021,195408,161351,17340,195140,47706,
55,103,2018,6175.6045886,0.1471460655,0.0823374519,0.0006287511,51.5,0.907063197,0.1586376513,0.309,18.412863071,,0.9200431034,0.0384947164,0.212,3.5781737441,0.0514647664,19.328028863,3.6108285488,14.109944689,4.0379894231,113.2,0.2354968517,0.6510416667,17476,0.2201304646,0.2145799954,0.0073815518,0.0042343786,0.0220302129,0.4959945068,0.7213806115,0.0038305004,0.094,,0.0011444266,50306,0.5227151256,0.8062560621,0.5387392391,0.19,0.0005722133,0.0069810025,0.247311828,0.0771397558,0.0743747258,8030.82,0.0004577707,0.054591195,1,9.3,0.9513046464,302.4,76.579451181,,0.0004577707,0.6187226014,8,0.3888888889,69.186099265,0.1615487316,0.33,,0.114,10.288653901,,34.521687463,0.3207132936,0.106447482,0.1141244177,6,,0.1041,0.097213047,2091,0.1549100968,2592,2602,1660,47.491310261,388.8,85.6,8945,1962,2399,2557,1944,8862,0.009650129,-0.01,429.1,0.6279,714.49,67,840.2,48.7,40,0.4347826087,30,0.134,4.9,0.2817742394,,0.3860024794,199,,813,11,,,,4110,71,,106.725,357,793,,65,24,,2.5,83227,20,,,,,,129,74,385,,13000,64,1258,,20,,978,6650,1940,2527,10,122,966,1390.13554,1017,,8,217,,,16625,192,12,,8,11150,0.0771397558,7,61,1210,,,2020,18,,,,,,,,190,,,112,,,,2514,209,46,,,,,,,,,540,,125,36,174,5,,50,,2296,19,991,,3425,47830,,9874,17495,1985.3,269,,13300.970874,3856,,116,9274,,,1263,124172,,17718,20611,17662,,192,,,,17476,17476,17476,,18021,16708,13382.978723,,17476,,1871,8248,3601,13300,17476,17476,3906,18021,13674,2464,17476,3975,
55,105,2018,6363.1918331,0.1622864387,0.0984990522,0.0005760369,50.89,0.8586206897,0.186877696,0.342,29.828941776,3.3752695775,0.9141022035,0.045509493,0.193,3.848952744,0.0742370892,10.925214685,3.5432234154,233.40975342,4.0618636756,455.4,0.214776758,0.6708171206,161620,0.2361650786,0.1578270016,0.0484531617,0.0052097513,0.0856515283,0.5075423834,0.2041651334,0.0129873567,0.101,100.5,0.0015963371,51573,0.4878389512,0.8267773079,0.6053305225,0.215,0.0006558594,0.0126655117,0.3971308239,0.1055663763,0.0814904959,9263.7,0.0006063606,0.0390825641,1,10.7,0.8312151961,334.7,46.908593394,6.1668771826,0.0005444871,0.9048281368,7.7,0.4337349398,78.344898828,0.1559517236,0.283,21.682746316,0.114,10.591645607,54.246840184,38.773366863,0.3445654954,0.1167952853,0.1128450265,8,9.3119927292,0.1564,0.3065725977,19306,0.1706914082,27345,21189,11239,59.669205929,647.4,68.6,79079,18339,27298,21823,14013,81473,0.0281350574,0,486.6,0.6608,945.2,114.1,951.8,151.4,790,0.5138734739,333,0.129,7,0.3022602372,3.0969723998,0.2824299257,1805,,9509,93,,,,40552,1123,38,1949.78,3840,7206,,1012,123,,375,94154,734,,,,,,7831,842,13843,,32734,1963,11937,135,258,,13619,62172,24120,25568,106,2047,15087,16925.562677,10915,,98,1537,,,134341,1863,72,83,88,145072,0.1055663763,36,631,9885,,105,18370,171,,,,,,,75,2855,,,1343,,,,28825,3114,330,,,,,,,,,4522,,1526,549,1662,109,,926,,20393,268,7315,5,19336,450739,,96539,161448,14803.5,1740,,118573.09942,37648,1125836,2133,84378,,,13632,1125836,,160661.66667,23180,161188,,1285,,,,161620,161620,161620,,160331,151147,118188.11881,134309,161620,,27917,75198,39846,118920.93023,161620,161620,37990,160331,133942,14219,161620,39327,
55,107,2018,6650.1892885,0.1567390631,0.0978028876,0.0006372133,72.36,0.9248554913,0.1720966631,0.313,24.495200265,,0.9134969325,0.0527670528,0.218,3.8321829483,0.0570570571,12.913351412,3.7150648272,134.34322377,3.9007238337,300,0.212929072,0.6496350365,14127,0.2072626885,0.2301974942,0.009556169,0.0063707794,0.0176966093,0.4931691088,0.7662487292,0.0069372694,0.099,74.4,0.0004955051,43075,0.6227929374,0.7558967864,0.5461450817,0.294,0.0002123593,0.0058752743,0.3163879599,0.1438291379,0.0864665127,10889.1,0.0006370779,0.055666004,1,8.3,0.9495292702,349.9,,,0.0002831457,0.4869535751,7.3,0.75,71.533768146,0.1554321967,0.271,,0.12,13.452279807,,12.826402377,0.3242988467,0.1168924915,0.120704526,6,,0.1691,0.3654822539,1475,0.2255244755,1848,2371,1626,35.42462944,514.7,148,7320,1417,1798,2246,1792,7253,0.0712669806,-0.01,477.8,0.6434,729.26,72.9,687.1,,44,0.452991453,13,0.138,3.7,0.286252354,,0.2813958657,212,,779,9,,,,3448,74,,148.9,369,623,,57,13,,19.333333333,73829,43,,,,,,135,90,250,,11306,94,1088,9,7,,1164,4775,1438,3243,3,83,946,2122.1989304,936,,9,168,,,13414,211,,,4,7185,0.1438291379,3,51,980,,,1730,19,,,,,,,,230,,,129,,,,1520,226,65,,,,,,,,,515,,103,32,125,,,53,,1920,11,912,,2532,38464,,7965,14124,1098,173,,11015.974441,3021,,163,6993,,,999,100671,,14391,18927,14333,,137,,,,14127,14127,14127,,14755,13550,10989.89899,12094,14127,,1869,6317,2633,11030.612245,14127,14127,2990,14755,10825,1386,14127,3018,
55,109,2018,4724.4858852,0.1152573243,0.0495880039,0.0005370631,44.24,0.896353167,0.1537321974,0.265,10.548742465,,0.9568612774,0.0386291084,0.062,3.0643683024,0.0590216952,9.6227228988,3.1679016083,68.259111588,3.5721820502,204,0.2575833478,0.6492890995,88029,0.2550523123,0.1322745913,0.0075543287,0.0043735587,0.0227084256,0.5007213532,0.53168534,0.0061006421,0.07,27.9,0.0011019096,75619,0.2193530473,0.8251117185,0.7874772898,0.207,0.0003975962,0.011337173,0.2181550671,0.0213646565,0.0432373667,8521.84,0.0004657556,0.0297189437,0,10.1,0.9418941485,242.6,37.711154738,5.0626165734,0.000318077,0.8693461379,9.1,0.25,45.446890579,0.1301242236,0.447,7.6248279648,0.082,11.198336247,44.287402403,23.340996894,0.3138139573,0.0882154779,0.0974551768,4,6.459456529,,0.2336872803,11349,0.0881575787,15216,12037,4996,48.470671384,376.7,73.9,43598,10814,14999,12059,5617,43489,0.038418897,0.02,380.5,0.6717,363.37,60.7,683.5,43.9,256,0.6716839135,26,0.056,2.3,0.2457266975,,0.144372388,693,,2672,47,,,,16518,203,,958.775,1924,1360,,438,58,,56.666666667,125973,177,,,,,,665,385,1999,,44845,495,4394,20,97,,3160,38036,17771,12938,35,998,4893,1802.001951,3301,,41,700,,,82914,702,34,38,28,73325,0.0213646565,14,197,4190,,20,7100,98,,,,,,,28,,,,367,,,,12619,968,190,,,,,,,,,1609,,318,156,569,13,,714,,4917,51,2602,,5009,247488,,53884,87513,6723,521,,62332.075472,19244,,1002,49807,,,7421,602740,,83017,35265,86759,,422,,,,88029,88029,88029,,84345,81139,62771.428571,71561,88029,,14406,46098,22567,62502.415459,88029,88029,22429,84345,76346,4967,88029,23554,
55,111,2018,5913.3885575,0.1294918297,0.0807653681,0.0010213381,44.48,0.9145728643,0.1531593737,0.312,21.166438252,,0.9286828964,0.0369020501,0.144,3.4152480686,0.0602409639,12.925316614,3.3632092101,120.78456523,3.7446524064,321.9,0.2458978787,0.6548507463,63949,0.2273686844,0.1779855823,0.0090697274,0.0148712255,0.0491329028,0.501509015,0.4614689557,0.0087468461,0.097,54.4,0.0013135467,57647,0.398540002,0.8057316065,0.6217936102,0.233,0.0002814743,0.007427794,0.3043898399,0.0193808363,0.0708675027,7746.66,0.0006411359,0.046191843,0,9.5,0.9113825079,319.4,36.018111965,6.9327337455,0.0006880483,0.7697173099,8.7,0.4255319149,72.933012133,0.1462598425,0.258,17.280201079,0.105,14.141604601,59.981141666,28.444957211,0.3212126956,0.1020628925,0.1078010924,8,7.5774558061,0.1508,0.3282318932,7146,0.1569390402,10622,8730,4859,68.188155327,535.8,81.7,31357,6751,9806,8841,6009,31407,0.0228060283,0.01,459.6,0.6574,861.07,80.7,929.9,122.8,291,0.5211640212,52,0.101,1.9,0.2755395017,,0.2453455666,694,,3056,65,,,,14791,278,,743.875,1296,2038,,325,57,,75.333333333,92433,204,,,,,,580,951,3142,,28600,520,4612,29,84,,4040,26316,9478,11070,18,475,4410,1201.1467111,3690,,41,692,,,58282,748,21,37,44,47704,0.0193808363,20,231,3715,,33,6610,90,,,,,,,24,975,,,484,,,,12961,1003,153,,,,,,,,,1791,,548,151,670,38,,394,,6381,28,2975,,7327,175786,,37838,63642,7533,597,,47407.051282,13134,,801,35120,,,5395,440995,,62370,24684,63379,,536,,,,63949,63949,63949,,61976,59450,47546.391753,53268,63949,,10137,32661,15243,47510.729614,63949,63949,14488,61976,52069,5764,63949,14981,
55,113,2018,10564.121044,0.17023575,0.122278057,0.0010381045,48.32,0.88,0.1945276474,0.307,40.090526996,,0.8328431373,0.0651952029,0.255,4.0900447226,0.0625535561,16.460334924,4.1739813257,182.951347,4.1089441829,225.1,0.2254326953,0.6926406926,16369,0.1975074837,0.2474189016,0.0058036532,0.1768586963,0.0237033417,0.4923941597,0.8420003624,0.0023725553,0.11,,0.0025658256,44180,0.5369479668,0.7334102712,0.6316650311,0.278,0,0.0031767365,0.4522613065,0.068587529,0.1066291949,7952.76,0.000672002,0.0644283122,1,7.9,0.7695644206,451.2,,,0.000672002,0.6910672223,7.7,0.4666666667,119.11128397,0.1646505376,0.228,,0.135,15.266243283,,68.239639571,0.3214879701,0.1240583882,0.1335562246,8,20.662161505,0.2082,0.2636529661,1551,0.320610687,2178,2718,2007,36.696502872,593.6,268.7,8454,1543,1977,2621,2038,8179,0.0096555983,0,465.5,0.6667,781.63,116.3,1058.6,130.8,40,0.625,12,0.152,3.1,0.2465431777,18.319491939,0.1450009263,298,,1095,17,,,,3947,124,,127.425,511,803,,73,19,,30.333333333,79430,37,,,,,,95,2895,388,,13941,37,1412,,42,,1228,5084,1931,3571,0,52,1440,1135.6037179,1290,,11,213,,,12597,300,,,11,11442,0.068587529,7,98,1225,,,2220,25,,,,,,,17,305,,,210,,,,1808,296,134,,,,,,,,,610,,128,58,191,15,,90,,2434,10,945,3,2348,44765,,8955,16376,2370.8,325,,12856.677524,3093,,153,7838,,,1167,115429,,16580,19331,16437,,231,,,,16369,16369,16369,,16557,15595,12836.363636,,16369,,2287,6932,3057,12845.323741,16369,16369,3184,16557,12098,2656,16369,3306,
55,115,2018,6122.9659906,0.14153587,0.1012834586,0.0005568468,43.35,0.9047619048,0.1623920109,0.341,19.5599022,,0.9025345622,0.0428538012,0.185,3.6671767096,0.0623962828,18.906970828,3.7557898469,73.620613772,3.7790154984,286.2,0.2367845554,0.6262626263,41062,0.2156495056,0.2060542594,0.0041157274,0.0818274804,0.0263260435,0.4994885782,0.7439271496,0.0039818265,0.102,40.1,0.0015342653,50203,0.4774870973,0.8026348745,0.5714285714,0.231,0.0004140081,0.0048950368,0.2959743824,0.0366043633,0.0874876604,8356.21,0.0005601286,0.0522534291,0,8.9,0.8704885295,310.8,41.607722393,,0.0006575423,0.6018498653,8.6,0.2820512821,71.430295133,0.1210340776,0.336,,0.102,15.010652721,,52.569034465,0.3307135788,0.1088814849,0.1169249252,5,8.6874683269,0.1477,0.2694186263,4425,0.1819798459,6038,6268,4043,49.58591216,668.5,157.1,20774,4214,5922,6078,4572,20786,0.0116773442,0,461.6,0.6953,803.8,55,714.3,84.5,149,0.4444444444,31,0.119,4.5,0.260559119,,0.2988799846,487,,2399,23,,,,10785,168,,391.7,916,1592,,188,55,,30.666666667,85829,119,,,,,,169,3360,1081,,31207,156,3212,14,63,,2683,16023,5088,7315,17,201,2588,1535.5164366,2836,,23,480,,,35744,505,15,13,27,25247,0.0366043633,11,148,2060,,,4260,62,,,,,,,18,610,,,307,,,,6161,838,197,,,,,,,,,1335,,332,69,354,21,,160,,4794,40,2153,,6191,113379,,23686,41304,2547,420,,31627.565982,8589,,434,21375,,,3013,290898,,41655,22712,41579,,297,,,,41062,41062,41062,,41949,39178,31490.196078,34937,41062,,5619,19963,8904,31666.666667,41062,41062,8744,41949,32416,3102,41062,9186,
55,117,2018,5725.7094791,0.1395246618,0.0677138891,0.0005710874,37.17,0.9182776801,0.1464081728,0.289,19.677153293,,0.9389921372,0.0350381692,0.107,3.1935073624,0.0647773279,9.7908840673,3.2399582608,157.58158613,3.8399138269,285.4,0.2524936362,0.7209026128,115427,0.2251293025,0.1715109983,0.0183146058,0.0051114557,0.0627062992,0.4971020645,0.2828486585,0.0133140722,0.088,59.6,0.0012562052,55594,0.3230729167,0.8454640001,0.6286249505,0.221,0.0005457995,0.0547445572,0.2615502686,0.020486451,0.0592793367,8182.99,0.0005977804,0.0380927701,0,9.6,0.8470721755,299.9,37.249995224,4.4898417331,0.0007190692,0.8764577039,8.9,0.2745098039,69.938929258,0.1154301712,0.16,15.882825179,0.092,15.228997395,67.91288818,46.789932964,0.3346723876,0.0960511592,0.1014490926,6,6.5947377464,0.1248,0.2122958053,13218,0.1302428256,19031,16898,8892,37.464726835,425.9,42.8,58039,12470,17504,16370,10852,57196,0.00645787,0,480.6,0.7846,586.66,181.6,719.1,98.1,432,0.5474683544,135,0.071,3.8,0.2921024546,,0.3424430315,1169,,4634,66,,,,24981,501,,1313.65,2171,2734,,576,79,,181.33333333,98033,329,,,,,,2114,590,7238,,32671,1447,7588,58,145,,6203,49589,17450,19067,63,6319,6816,2366.328498,5577,,69,1029,,,97775,1214,39,40,83,101237,0.020486451,14,403,5360,,55,10660,176,,,,,,,38,1555,,,649,,,,12958,1473,148,,,,,,,,,3402,,678,628,926,55,,692,,7934,98,5474,,17342,320080,,68435,115569,7870.5,1138,,86439.446367,25461,,1399,61961,,,8892,806873,,115072.66667,25530,115290,,842,,,,115427,115427,115427,,115507,108682,86227.272727,97254,115427,,19200,58653,27759,86276.0181,115427,115427,26060,115507,94080,9693,115427,27013,
55,119,2018,4331.0809139,0.1448631048,0.0841638981,0.0003422146,48.59,0.9642857143,0.1598654072,0.317,16.393442623,,0.9255841121,0.0430097708,0.183,3.548059073,0.0405742821,12.510425354,3.5879860427,105.22055848,4.0158815744,189.9,0.2465704819,0.6666666667,20439,0.2373403787,0.1901756446,0.0036205294,0.0041587162,0.0194236509,0.4927344782,0.8044371405,0.0063582321,0.097,,0.0011252997,50963,0.4162561576,0.7578281815,0.4996583922,0.232,0.0007828172,0.0051372376,0.2248336106,0.0800055904,0.0762032086,8915.19,0.0004403347,0.056749088,1,8.4,0.9605166593,236,51.408595517,,0.0007338911,0.6008990285,8.1,0.2666666667,58.51945772,0.140011383,0.242,,0.105,10.755316549,,44.478490158,0.3288492698,0.1078924874,0.1134358231,5,,0.1429,0.2286667676,2535,0.1355748373,3032,3238,1770,33.306307767,385.5,122.6,10575,2353,2798,2940,1987,10078,,0,419.7,0.5451,586.65,64.5,555.7,111.6,70,0.5231481481,7,0.118,2.5,0.3130387931,,0.2819520483,164,,988,7,,,,4837,68,,198.075,471,867,,65,18,,21.666666667,81928,39,,,,,,74,85,397,,16643,123,1482,,23,,1352,7551,2194,3540,16,105,1081,1655.2356588,1254,,9,280,,,19632,180,10,,15,12432,0.0800055904,4,60,1230,,,2150,22,,,,,,,,290,,,125,,,,2054,239,76,,,,,,,,,565,,120,40,139,12,,113,,2376,12,1162,,2987,56037,,11739,20455,1335,168,,15258.675079,4148,,214,10951,,,1602,143880,,20591.666667,20401,20540,,129,,,,20439,20439,20439,,20689,19345,15278.350515,,20439,,3248,9964,4391,15258.62069,20439,20439,4808,20689,16456,1661,20439,4934,
55,121,2018,4809.5975041,0.1329887068,0.0860196216,0.0003722504,45.28,0.9186046512,0.1507338967,0.307,26.054388536,,0.9372512438,0.037950437,0.117,3.4217214567,0.0620985011,15.093384229,3.4437930869,61.09650943,3.8402598995,254.2,0.2430955496,0.6765957447,29633,0.2473593629,0.1735565079,0.0037795701,0.0088752404,0.0787635406,0.4926939561,0.8961340922,0.0179653758,0.092,20.6,0.0004724463,53142,0.439910852,0.8124043389,0.5942450225,0.193,0.0005399386,0.0068842169,0.2897104301,0.0032249902,0.077984304,8569.49,0.0002699693,0.0595847937,1,9.5,0.9018661627,278.3,,,0.0008099079,0.8180177679,9.1,0.380952381,74.540390727,0.1214437367,0.315,,0.092,15.228426396,,57.802717147,0.3088920323,0.1022304871,0.106744626,5,10.164598736,0.1135,0.2662013453,3521,0.1325153374,4723,4332,2448,37.119382435,393.3,82.1,15024,3385,4317,4025,2714,14441,0.0153407386,0.02,453.5,0.7165,720.81,118.6,841.8,169.2,104,0.5108958838,14,0.082,3.6,0.2943636726,,0.3236601919,285,,1473,11,,,,6672,160,,376.775,634,836,,174,31,,17.666666667,93975,75,,,,,,112,263,2334,,25823,495,1998,5,14,,2566,12208,4089,4182,16,204,2061,92.931316627,1888,,8,442,,,26725,293,,,24,23572,0.0032249902,8,110,1430,,,2700,45,,,,,,,15,320,,,216,,,,3289,345,72,,,,,,,,,837,,213,104,274,25,,211,,2391,26,1478,,4149,81691,,17124,29550,2213.3,258,,21732.899023,6141,,402,16706,,,2802,205388,,28916,24471,29509,,235,,,,29633,29633,29633,,28816,27553,21717.391304,24316,29633,,5833,15027,6881,21668.393782,29633,29633,7114,28816,24210,2687,29633,7418,
55,123,2018,5630.5236456,0.1484481002,0.1021210677,0.0008850718,54.93,0.9079497908,0.1651920939,0.322,10.035419126,,0.9544169611,0.0374406082,0.259,3.8487193596,0.0480736447,16.03788715,3.6240589069,68.625916517,4.0928766742,177.9,0.2214335916,0.6032608696,30814,0.2590705523,0.1915687674,0.0040241449,0.0027909392,0.0156422405,0.4988316999,0.8569173412,0.0099104183,0.085,36.2,0.001330564,51002,0.4483267717,0.7823618471,0.5412168793,0.268,0.0003245278,0.0049977283,0.1964331537,0.0612308661,0.0961538462,8109.96,0.0003894334,0.0828763709,1,9.4,0.963068735,271.2,72.817070854,7.3652494141,0.0006490556,0.6882746112,8.2,0.4333333333,67.642558333,0.1752010157,0.369,11.997993063,0.11,15.079000852,,13.241007267,0.3200619432,0.114306673,0.1162075607,5,7.8806864078,0.2,0.3798100511,3935,0.0898741762,4216,4408,2683,36.519965344,387.9,74.3,15242,3765,4190,4195,2959,15109,,0.01,452.5,0.4489,527.77,95.3,763.4,62,72,0.5311355311,11,0.165,1.5,0.2559629761,,0.3515608025,303,,1714,27,,,,7028,68,,270.1,591,2035,,141,34,,19,88312,54,,,,,,124,86,482,,25513,281,1859,9,41,,1822,10335,3309,5846,10,154,1531,1823.0265767,2350,,12,665,,,29676,310,23,22,20,20492,0.0612308661,13,103,2070,,11,3320,46,,,,,,,12,570,,,150,,,,3330,350,67,,,,,,,,,897,,161,86,252,10,,145,,5019,12,1438,,4854,83390,,16784,30506,1872.8,239,,21826.086957,6776,,283,15785,,,2933,211998,,27686.333333,21577,30362,,184,,,,30814,30814,30814,,29773,28354,21870.588235,24883,30814,,4064,13210,6114,21813.432836,30814,30814,7794,29773,24440,2242,30814,8024,
55,125,2018,8384.6398199,0.1486787638,0.1127992227,0.0007948754,39.36,0.9011406844,0.1641977149,0.287,23.355169467,,0.9542016807,0.0582079139,0.206,3.704268171,0.0665597434,21.362100963,3.692095206,51.426701367,4.2336369859,182.3,0.2205388068,0.7553648069,21435,0.1667366457,0.2994168416,0.0028924656,0.1126195475,0.0229531141,0.4933986471,1,0.0026249271,0.122,,0.0006064847,45902,0.5324523902,0.8100590372,0.6651336591,0.245,0.0001866107,0.0048052251,0.4271736092,0.0173750644,0.1036248484,7829.83,0.0010263588,0.0764674206,0,7.2,0.851457896,379.6,76.145645854,,0.0003732214,0.9287447503,8.4,0.3793103448,128.12599368,0.171563981,0.204,18.685767674,0.125,20.573245429,,65.086086652,0.282522472,0.1132667761,0.1200848997,9,15.898845931,0.1424,0.2091509561,1780,0.3258110014,2551,3612,3057,50.858292147,644.5,178.6,11000,1664,2207,3600,3123,10594,,0,597.5,0.6158,682.66,130.5,1146.5,129.4,42,0.5270935961,8,0.126,12.4,0.2562479714,,0.1750727831,347,,1277,17,,,,4994,82,,113.55,584,721,,83,32,,11,80401,39,,,,,,62,2414,492,,21430,54,2128,,13,,1370,7135,2314,4272,4,103,1528,372.34763012,1538,,22,284,,,18251,354,11,12,8,19903,0.0173750644,11,137,1810,,12,2670,44,,,,,,,17,240,,,231,,,,3262,415,115,,,,,,,,,1177,,146,84,301,23,,107,,2676,45,1579,,4450,56309,,11321,21387,4017,526,,17400.696864,3511,,119,10033,,,1247,149798,,21389.666667,18991,21398,,466,,,,21435,21435,21435,,21430,20572,17442.622951,,21435,,2573,8808,3479,17436.734694,21435,21435,3577,21430,14842,5149,21435,3714,
